dateTimeUTC,humidity,precipitation,pressure,radiation,temperature,windspeed
2017-11-22,84.70833333333333,0.0,100.96833318333334,270.02875,28.123333333333335,0.605
2017-11-23,86.0,0.0008333333333333334,100.97874935,265.2545833333333,28.19791666666667,0.7483333333333332
2017-11-24,86.25,0.0008333333333333334,101.02458368333335,286.89875,28.179999999999996,0.6991666666666668
2017-11-25,86.66666666666667,0.04041666666666666,101.13249944999997,283.2395833333333,28.579999999999995,0.59875
2017-11-26,86.75,0.0008333333333333334,101.23291626666668,236.49374999999998,28.525000000000002,0.78625
2017-11-27,85.29166666666667,0.0,101.18333358333332,249.74166666666665,28.584583333333338,0.9691666666666668
2017-11-28,85.625,0.0,101.14583408333333,245.60916666666662,28.56583333333333,0.9483333333333337
2017-11-29,88.20833333333333,0.0008333333333333334,101.20791651666667,239.49625000000003,28.192500000000006,0.5866666666666668
2017-11-30,86.95833333333333,0.0,101.26333438333334,254.4658333333333,28.147499999999997,0.5362500000000002
2017-12-01,86.41666666666667,0.0,101.09250005000001,260.16125,28.363749999999996,0.6012500000000001
2017-12-02,84.875,0.0,101.06416651666667,256.9475,28.475833333333327,0.6645833333333332
2017-12-03,85.83333333333333,0.0,101.14875029999997,223.43875,28.342083333333335,0.56125
2017-12-04,84.29166666666667,0.0,101.17291666666667,245.60999999999999,28.537499999999994,0.6145833333333334
2017-12-05,85.91666666666667,0.1025,101.10416691666667,183.55416666666667,27.655,0.5008333333333332
2017-12-06,84.75,0.0,100.99750035,226.09916666666663,28.412500000000005,0.6325
2017-12-07,86.20833333333333,0.0,100.95374985000002,229.62208333333328,28.164999999999996,0.52625
2017-12-08,90.20833333333333,0.08291666666666668,100.95916621666667,79.29208333333332,27.07916666666667,0.6266666666666667
2017-12-09,85.41666666666667,0.20833333333333334,100.9550003,138.47083333333333,27.403333333333332,1.29625
2017-12-10,82.54166666666667,0.0,101.08333383333331,188.69083333333333,27.44208333333333,0.2404166666666667
2017-12-11,81.79166666666667,0.0,101.22833328333331,217.44041666666672,27.750833333333333,0.0
2017-12-12,82.45833333333333,0.0,101.27291691666666,246.16291666666666,27.431666666666672,0.09000000000000001
2017-12-13,81.95833333333333,0.0,101.2287501,239.81208333333333,27.503749999999997,0.3870833333333333
2017-12-14,81.375,0.0,101.13875045000003,204.0695833333333,27.490833333333338,1.7425
2017-12-15,82.66666666666667,0.0,101.07208353333334,225.40750000000003,27.62374999999999,0.05499999999999999
2017-12-16,82.33333333333333,0.0,101.09916661666666,211.92624999999998,27.721666666666664,0.0
2017-12-17,81.91666666666667,0.0,101.13749975000002,212.23875,27.72708333333334,0.005833333333333334
2017-12-18,82.20833333333333,0.0,101.14916636666668,257.0125,27.972916666666666,0.0
2017-12-19,82.29166666666667,0.0,101.18124975,228.285,27.900833333333328,0.007916666666666667
2017-12-20,79.58333333333333,0.0,101.29250005,204.89874999999998,28.173749999999995,0.005
2017-12-21,81.91666666666667,0.0,42.2512502,232.7104166666666,27.72375,0.013333333333333334
2017-12-22,80.79166666666667,0.0,0.0,225.37583333333336,27.85166666666667,0.048749999999999995
2017-12-23,81.125,0.0,0.0,228.28750000000002,27.80208333333333,0.059166666666666666
